"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000176771",113.588652626973,-2.21467333825339,0.398685432482418,-5.55493920222696,2.77708402913217e-08,1.16506752413315e-06
"ENSG00000136237",117.050766902385,3.15813667044954,0.568704178409254,5.55321516941074,2.80462494095492e-08,1.17337140140227e-06
"ENSG00000075213",732.800793006738,-1.27097063591189,0.228891201548633,-5.55272822770271,2.81245156675236e-08,1.17340437957203e-06
"ENSG00000129038",4264.63301896661,-0.52286868107542,0.0942327185887591,-5.54869570681994,2.87808594564437e-08,1.1974893309556e-06
"ENSG00000143127",254.825348705396,3.1123225950086,0.561388517116155,5.54397266797789,2.95685010078441e-08,1.22689026784603e-06
"ENSG00000078053",359.085089052368,1.08046130592829,0.195032555823689,5.53990230690017,3.02640428362104e-08,1.25231947747105e-06
"ENSG00000094916",2231.84557585399,-0.686893671661452,0.124019115987176,-5.5386112551591,3.04879543379097e-08,1.25814732547041e-06
"ENSG00000197872",312.39292722291,-0.884355313123817,0.159924569533165,-5.52982769130057,3.20545487319021e-08,1.31920146887135e-06
"ENSG00000131242",51.397289839698,-2.41019791408634,0.436057641829879,-5.52724613189244,3.25296443764155e-08,1.33512591891819e-06
"ENSG00000100739",207.622199634987,-1.85617857958543,0.337010574270016,-5.50777548629154,3.63396453680917e-08,1.48747007864797e-06
"ENSG00000140450",1277.98133414701,-0.717993586294716,0.130402119239591,-5.5059963019123,3.67086234605678e-08,1.49852318682021e-06
"ENSG00000109686",5986.93708031536,0.729185173135124,0.132479911675695,5.50411880497124,3.71019298522018e-08,1.51050733228924e-06
"ENSG00000166793",175.761269968605,-1.43137238600552,0.260253622106198,-5.49991340916453,3.79977806241794e-08,1.54283213821233e-06
"ENSG00000114670",183.850385012472,-1.1081457751511,0.201545301745371,-5.4982466252233,3.83586201516644e-08,1.55331898983144e-06
"ENSG00000122877",16.8857879787904,-2.94569512879865,0.536146501374735,-5.49419817390505,3.92489557921703e-08,1.58513449459312e-06
"ENSG00000163719",607.167514592895,0.564578369773068,0.102771956804942,5.49350608205913,3.94031530777612e-08,1.58712966319865e-06
"ENSG00000111801",728.965665653707,-0.773200352825651,0.140846881326291,-5.48965192232001,4.02726593775078e-08,1.61500335130556e-06
"ENSG00000166825",4259.24411849857,1.09838668154406,0.200088836422183,5.48949507221126,4.03084362359526e-08,1.61500335130556e-06
"ENSG00000166949",4913.68978134122,-0.521671203989503,0.0950408418616999,-5.48891606777453,4.04407718011969e-08,1.61603031379717e-06
"ENSG00000139291",732.204699827721,0.728519002108783,0.132736963167844,5.48844108470059,4.05496470142551e-08,1.61611685271288e-06
"ENSG00000008130",1713.6319552007,0.830141241274029,0.151381734722481,5.48376092264948,4.16377397562036e-08,1.65512747666064e-06
"ENSG00000106524",345.72724615121,-0.729986528803435,0.133175214583384,-5.48139930607264,4.21974869580962e-08,1.67298675387531e-06
"ENSG00000169908",964.786100307827,1.18608652539152,0.216575431879289,5.47655158805176,4.33694377788823e-08,1.71496118841037e-06
"ENSG00000169692",605.670963819378,0.645466936724196,0.117954423677642,5.47217235775907,4.44552147407644e-08,1.74876422662046e-06
"ENSG00000181830",754.860531859606,0.769481581782876,0.140608040038193,5.47252903584932,4.43658038986419e-08,1.74876422662046e-06
"ENSG00000049759",1363.72905043685,-1.09959683839845,0.200991749606601,-5.47085559755903,4.47868110512266e-08,1.75724417971717e-06
"ENSG00000134684",1262.50877637652,-0.723927336357262,0.132513255418588,-5.46305600953274,4.6800685519026e-08,1.83151519944612e-06
"ENSG00000131386",13960.2143787931,1.56065088215787,0.285893338578208,5.45885710355907,4.79209234835201e-08,1.87052161380905e-06
"ENSG00000144746",5784.89898975036,0.510971502127692,0.0936382168965356,5.45686920429383,4.84603046834927e-08,1.8867128905694e-06
"ENSG00000070404",1824.48223262583,1.72902322399425,0.31752137683451,5.44537580817874,5.16961221106676e-08,2.00753274196426e-06
"ENSG00000173757",1550.0070829707,0.471708395221644,0.0866559879065265,5.4434598995105,5.2255501531287e-08,2.02406539818758e-06
"ENSG00000164070",633.667353672745,-1.38323961203174,0.254205642007635,-5.44141979346862,5.2857590663219e-08,2.04216380253687e-06
"ENSG00000179222",4891.79128051872,-0.733257365577947,0.134854218467381,-5.43740769781933,5.40613400097609e-08,2.08335621996903e-06
"ENSG00000173918",1004.03711728693,1.24471379507209,0.22904578212189,5.43434497479501,5.4998087977389e-08,2.11407624979075e-06
"ENSG00000062716",3141.67450479577,0.482884690209375,0.0888871865518269,5.43255680533687,5.55522607181104e-08,2.12997212297666e-06
"ENSG00000174136",2557.44864888562,-0.998625447475757,0.184200227330822,-5.42141267655568,5.91298798539922e-08,2.25604591410238e-06
"ENSG00000241399",3857.61846733801,1.81251353798507,0.33432653065952,5.42138709246183,5.91383445294583e-08,2.25604591410238e-06
"ENSG00000011198",1155.15273140287,1.09691084974369,0.202522928975733,5.41623042532202,6.08686481837993e-08,2.31622029332573e-06
"ENSG00000073792",2530.97391782678,0.897558043614673,0.165752479247047,5.41505048788382,6.12714145948398e-08,2.32570319307982e-06
"ENSG00000131979",86.0006826869327,1.59930962291468,0.296147956494566,5.4003736572939,6.65022335550168e-08,2.51794081797682e-06
"ENSG00000170791",396.82678704092,0.702238428334785,0.130063912419395,5.39917964385382,6.69463125619549e-08,2.52843367518904e-06
"ENSG00000153066",736.879893567037,0.607355843673316,0.112863114235098,5.3813493255925,7.39295699359971e-08,2.7852321807977e-06
"ENSG00000106617",1034.82969084477,1.56765721987569,0.291799011705706,5.37238700951032,7.77011184137689e-08,2.92005815974325e-06
"ENSG00000087116",4504.92532616987,0.671184347475632,0.125073265693273,5.36632943703277,8.0355116005537e-08,3.01232235619767e-06
"ENSG00000108950",1128.12910754915,1.10704781758318,0.206323009759759,5.3656052171409,8.06782322664471e-08,3.01696747574159e-06
"ENSG00000051108",2297.88081894568,0.689088103144281,0.128874275262734,5.34697946304215,8.94341593977388e-08,3.3361584829526e-06
"ENSG00000117758",1730.78698028405,0.814249066753082,0.152464777291305,5.34057164690142,9.26539498315363e-08,3.44777412825213e-06
"ENSG00000137872",281.798465852368,-1.07371605487951,0.201124606539587,-5.33856136925828,9.36869955365262e-08,3.47767045931542e-06
"ENSG00000087266",437.048022586953,-0.929443164200609,0.174142090579391,-5.3372688998291,9.43570520657322e-08,3.48684064072132e-06
"ENSG00000138166",406.574968834165,1.35489948510753,0.253859751070096,5.33719693411901,9.43944973717889e-08,3.48684064072132e-06
"ENSG00000113657",4754.06009837083,-0.575571763114269,0.107893148741248,-5.33464608113923,9.57310923123974e-08,3.52760922888384e-06
"ENSG00000166979",131.814404155007,1.38946373011015,0.260764998930055,5.32841345967158,9.90743837215597e-08,3.64194548898792e-06
"ENSG00000167191",3003.50680503853,1.89288748587758,0.355462709952573,5.32513659767611,1.00877202820125e-07,3.69923786128522e-06
"ENSG00000138380",244.958743264716,-0.803703829893442,0.151191648152931,-5.31579514948136,1.0619256540248e-07,3.88474976575014e-06
"ENSG00000138468",330.069933633195,-0.794200548740973,0.149459171544317,-5.31382945947536,1.07345086737777e-07,3.90803206404719e-06
"ENSG00000206538",12605.0452529272,1.21127628812679,0.227941949565138,5.31396827322758,1.07263301908206e-07,3.90803206404719e-06
"ENSG00000242616",894.412203523676,0.444512112471049,0.0836840389344741,5.31179085200595,1.085531458184e-07,3.94253571563471e-06
"ENSG00000160446",290.427606712904,0.896268060864532,0.168980832344086,5.30396287218843,1.13315369236801e-07,4.10564896433337e-06
"ENSG00000174697",122.323402213409,3.02923249884488,0.571737352879224,5.29829384697346,1.16889749247174e-07,4.22504833496052e-06
"ENSG00000119711",662.27687718883,1.08736193314351,0.205298857027079,5.29648313141893,1.18054238522676e-07,4.25312358155054e-06
"ENSG00000159423",479.420053323307,0.897358634386883,0.169433976119396,5.29621422420338,1.18228129932834e-07,4.25312358155054e-06
"ENSG00000147883",499.332689955116,-1.43853475912789,0.271721148848305,-5.29415823989094,1.19565867854109e-07,4.29105466504854e-06
"ENSG00000085377",640.419377302493,0.5418646179838,0.102443215777403,5.2894143733364,1.22708610585015e-07,4.39343240498831e-06
"ENSG00000164050",3546.32583915064,0.756135693011891,0.143004058345595,5.28751212909325,1.23991142087782e-07,4.4288817144327e-06
"ENSG00000128309",604.970616828703,0.959909859683685,0.181581505466188,5.28638562181338,1.24756760314398e-07,4.44574384696837e-06
"ENSG00000101974",1402.30667148248,0.54173990547523,0.102611410141341,5.27952890160086,1.2951644978491e-07,4.60452261031096e-06
"ENSG00000149792",745.752830023635,-0.554855989979491,0.105187450332481,-5.27492574661406,1.32809850653646e-07,4.71055079191912e-06
"ENSG00000116991",131.94865613851,-3.05009837846199,0.57909623132305,-5.26699745825231,1.38673126189677e-07,4.90701985080061e-06
"ENSG00000158292",633.081742514408,-0.883476185986469,0.16787961354929,-5.26255789674591,1.42064905866105e-07,5.01532167678826e-06
"ENSG00000114745",993.935543098474,0.542143764106451,0.103027891727324,5.26210674621297,1.42414037756615e-07,5.01595488796262e-06
"ENSG00000187288",19.9313822219959,3.46668941581437,0.65961008660287,5.25566465132234,1.47490830347043e-07,5.1827114283201e-06
"ENSG00000123689",42.2870627629486,-2.68846273713982,0.511582122714307,-5.25519289625606,1.47869405109926e-07,5.18398643608757e-06
"ENSG00000171862",361.533347198594,-0.673897475672454,0.128283303867274,-5.25319706740394,1.49481445333726e-07,5.22839835930551e-06
"ENSG00000185222",2805.05518718396,0.682568137713053,0.129945533476692,5.25272488750437,1.49865306136148e-07,5.22974668532711e-06
"ENSG00000169764",3269.00521198928,0.924722485525984,0.176544696577104,5.23789444517311,1.62418905165073e-07,5.65479153729892e-06
"ENSG00000126561",816.269023047796,0.706126217845281,0.13485286545169,5.23627151325343,1.63852861627015e-07,5.69163208564482e-06
"ENSG00000138073",1741.20252620684,1.1328153771874,0.216420322918004,5.23432994606792,1.6558443760338e-07,5.73861855263889e-06
"ENSG00000113580",2834.96510336268,-0.955777902143233,0.182667747272426,-5.23232982513223,1.67386731795671e-07,5.78617743268991e-06
"ENSG00000198585",1314.48211854789,0.659731081367765,0.126096321679814,5.23196134969715,1.6772082488946e-07,5.78617743268991e-06
"ENSG00000076513",6780.42112411141,0.667926606321738,0.127762250240063,5.22788699374594,1.71458249236681e-07,5.90167087429441e-06
"ENSG00000102554",172.555485416586,2.76380992156054,0.529126081004894,5.22334850006189,1.75716236324996e-07,6.03451791188677e-06
"ENSG00000197381",1934.62681776918,2.27319472047184,0.435592873689795,5.21862238290583,1.80258852615493e-07,6.17651656756027e-06
"ENSG00000078674",2913.28851266852,-0.366794611217771,0.0703223109569172,-5.21590667636743,1.82920259351377e-07,6.25356055954086e-06
"ENSG00000060718",335.346145943399,2.21451841227838,0.425661150577128,5.20253823792903,1.96584894250803e-07,6.70558158429822e-06
"ENSG00000198833",1415.46824952277,0.446576635237594,0.0858556041195571,5.20148497954448,1.97702452983905e-07,6.72854752908144e-06
"ENSG00000074219",572.768613097349,-0.772237574477834,0.148500798253118,-5.20022507327916,1.99047342345875e-07,6.75913004445804e-06
"ENSG00000032742",228.288602398995,-0.708635932554892,0.136452479374897,-5.19328000342115,2.06621067442501e-07,7.00061759824759e-06
"ENSG00000133943",545.767954001238,-0.90189415047044,0.173847115395612,-5.18785801201279,2.12726694634315e-07,7.19139685320693e-06
"ENSG00000182809",823.290613914174,0.750844522994845,0.144757032202772,5.18692951609481,2.13789597597906e-07,7.21123264057972e-06
"ENSG00000143384",5989.4705969563,0.595679399521805,0.11490948807775,5.18390090745817,2.17292412694438e-07,7.31309686723836e-06
"ENSG00000170989",247.221432217298,-1.45118931764961,0.280006804762603,-5.18269303804943,2.18704819229781e-07,7.34431150162977e-06
"ENSG00000124226",1582.86961783047,-0.551099819960057,0.106352774375462,-5.1818095314983,2.19743549719664e-07,7.36286739049627e-06
"ENSG00000168556",375.230864198718,1.15469295165628,0.222861920213462,5.18120345795407,2.20458859824919e-07,7.37052854756821e-06
"ENSG00000154736",3841.29977982161,2.16085167048378,0.417105041691338,5.18059350642621,2.21181018261459e-07,7.37838440874403e-06
"ENSG00000080200",1676.41460285903,-0.643615315923232,0.124280452634638,-5.17873327847738,2.23397598407253e-07,7.4196417278023e-06
"ENSG00000196715",1015.74534403816,0.646106454853683,0.124757055056304,5.17891717275702,2.23177524175115e-07,7.4196417278023e-06
"ENSG00000115993",5279.44649413598,0.876474690703154,0.169349584535873,5.17553493328761,2.27258902505761e-07,7.53136997472595e-06
"ENSG00000138735",7517.1305461271,-1.13094721426311,0.218584513667242,-5.17395855401169,2.29185683176094e-07,7.57864011288632e-06
"ENSG00000126950",788.008759227914,-1.62793861981884,0.315070634715195,-5.16690049928139,2.38007883892057e-07,7.85322309704836e-06
"ENSG00000145244",186.716887235805,1.79866921399948,0.348508720387686,5.16104507226855,2.45575040105244e-07,8.08529126607374e-06
"ENSG00000116001",1408.01407940729,-0.652374435642215,0.126414893555469,-5.16058209040033,2.46183182414233e-07,8.08773166521379e-06
"ENSG00000242265",557.882685694694,-0.87869015455,0.170377715911307,-5.15730681004912,2.50527115605975e-07,8.21262590011363e-06
"ENSG00000168077",2139.56643241339,-0.591439119499036,0.114900183865004,-5.14741664986296,2.64098289359991e-07,8.63880905476686e-06
"ENSG00000168214",6002.10144477733,-0.760416672441933,0.147854931818833,-5.14299160053498,2.70397716311274e-07,8.82580477054795e-06
"ENSG00000138356",4417.1290161387,1.44445213327411,0.281013228715314,5.1401570661908,2.74508904480498e-07,8.94072550184332e-06
"ENSG00000065809",2322.28065222414,-1.10106036052914,0.214346273252598,-5.13682997059429,2.79411539567194e-07,9.0808750359338e-06
"ENSG00000103404",302.484860302797,0.675830256899329,0.131587874998444,5.13596147750938,2.80705158714296e-07,9.10338250262958e-06
"ENSG00000126878",88.1203023337638,-2.42813535049058,0.472873730645015,-5.13484931205319,2.82370175499996e-07,9.13781262381933e-06
"ENSG00000017797",3378.61384040889,0.546050795782565,0.106551391504984,5.12476456731233,2.97909761718619e-07,9.62013505592427e-06
"ENSG00000100592",771.632425384616,-1.03226387772994,0.201639069347487,-5.11936442213503,3.0656706575372e-07,9.87863449114912e-06
"ENSG00000196152",135.018961421714,-0.795834040063112,0.155652669889085,-5.11288396549964,3.17277204613102e-07,1.02020451462111e-05
"ENSG00000105643",318.181932822209,0.715633303378516,0.140001375670956,5.1116162248324,3.19414212537948e-07,1.02490005273034e-05
"ENSG00000136560",1181.09528334692,0.555750251466017,0.108761863011606,5.10978973766487,3.22517539523646e-07,1.0326697962126e-05
"ENSG00000164305",525.121783907805,0.785259030003786,0.153809597031079,5.10539683583667,3.30101039286381e-07,1.05472156961862e-05
"ENSG00000081377",2348.27227486534,0.815778477355619,0.159845420579265,5.1035461284991,3.33347210246372e-07,1.06285126298554e-05
"ENSG00000073712",3869.60314739976,0.614345134859634,0.120389894946444,5.10296262932139,3.3437705152934e-07,1.06389505155711e-05
"ENSG00000163399",6567.65788506581,0.394808742451949,0.0773947482789729,5.10123427275508,3.37445552055153e-07,1.07140731360069e-05
"ENSG00000198517",819.406592066286,0.781220759501895,0.153159013846183,5.10071682941541,3.3836948890839e-07,1.07209328650995e-05
"ENSG00000142871",5245.9490895678,1.78784905506383,0.350754331791166,5.09715459801731,3.44796739541077e-07,1.09017674746338e-05
"ENSG00000205213",392.7418020861,-1.12221933181618,0.220520091775798,-5.08896637389913,3.6002043852351e-07,1.1359394877997e-05
"ENSG00000110900",263.708684322235,-1.49050560173235,0.293095350741935,-5.08539489950732,3.66861942029532e-07,1.15372683839924e-05
"ENSG00000203965",180.520109032928,-0.943192075147747,0.185476789851233,-5.08522967161693,3.67181469863607e-07,1.15372683839924e-05
"ENSG00000196372",285.231490417116,0.862581632565445,0.169650552716211,5.08446108046792,3.68671352651959e-07,1.15600986250806e-05
"ENSG00000082146",1109.00297731267,0.921631686821899,0.181306669216254,5.08327515367137,3.70981676528784e-07,1.16085072128687e-05
"ENSG00000171132",404.930443582885,-1.16631828229405,0.229706042985485,-5.07743839533101,3.82557485748179e-07,1.19460476735179e-05
"ENSG00000149633",254.953896203316,-1.56320867472555,0.308023102396863,-5.07497217761115,3.87552704056183e-07,1.20771310759895e-05
"ENSG00000071242",11251.1312604923,0.901278705891358,0.177686754793413,5.07228975473849,3.93057289575603e-07,1.22235167363912e-05
"ENSG00000156804",3733.32718976512,1.09845460316134,0.216708314117825,5.06881615332999,4.00297642300996e-07,1.24231717062471e-05
"ENSG00000092621",1241.44615445827,-1.41618669014852,0.280047981815797,-5.05694303156956,4.26030435379914e-07,1.31947463063984e-05
"ENSG00000129484",227.626181491532,-0.795634907669972,0.157443131032091,-5.05347487981423,4.33843400396636e-07,1.34093026510348e-05
"ENSG00000164048",191.924969330157,-0.686835663934168,0.13602964537965,-5.04916161486164,4.43753212009157e-07,1.36876627207305e-05
"ENSG00000089041",153.445527748107,-1.6373717897688,0.325051432418675,-5.03726987937043,4.72218753840038e-07,1.45065984318608e-05
"ENSG00000131080",1117.36978489468,-0.925997584409629,0.183827654702322,-5.03731381390425,4.72110414830132e-07,1.45065984318608e-05
"ENSG00000097096",202.362232341925,1.22403170840883,0.243019126408174,5.03677108258939,4.73450429141613e-07,1.45149934197363e-05
"ENSG00000106484",941.131965022028,-1.97514700067986,0.392192484050755,-5.03616739484545,4.74945255697663e-07,1.45314058536184e-05
"ENSG00000003096",414.075308683702,-0.964578694491353,0.191738367701177,-5.03070254564095,4.88685818070497e-07,1.49216667634631e-05
"ENSG00000197442",1550.57824608722,0.672472070052652,0.133755210823675,5.02763268744085,4.96571878183695e-07,1.51319539136661e-05
"ENSG00000188042",1240.62443645537,-0.765622782121368,0.15233994941772,-5.0257518467596,5.01463989909491e-07,1.52503456369061e-05
"ENSG00000177426",1040.45736130932,0.887270074100868,0.176607968840392,5.02395265585514,5.06187203760845e-07,1.53631366752665e-05
"ENSG00000169271",86.0423130306546,2.44561951233686,0.486997893628777,5.02182770055486,5.11820876943665e-07,1.54775218779554e-05
"ENSG00000267669",71.4304164551298,1.61077143477258,0.32075831174492,5.02176054615705,5.11999898372773e-07,1.54775218779554e-05
"ENSG00000152779",55.6832349115518,2.90646305559147,0.578835586537055,5.02122385560241,5.13432789162897e-07,1.54899195057213e-05
"ENSG00000196476",112.846859819524,-1.0245272986134,0.204064317900745,-5.02060972321344,5.15077183489384e-07,1.55086360714646e-05
"ENSG00000176971",2457.21935949509,1.28263221009571,0.255590090636615,5.0183174429845,5.21259940108216e-07,1.56636543510693e-05
"ENSG00000104936",2004.51758656222,0.871523351942101,0.173687617526584,5.01776329454637,5.22765300382044e-07,1.56777831173981e-05
"ENSG00000166341",2099.56419964954,-0.658934348123155,0.131427625625984,-5.01366698960498,5.34023787281838e-07,1.59837752141965e-05
"ENSG00000162694",918.028754007795,-0.448785740521093,0.0896136010987484,-5.00800921978975,5.49959009505034e-07,1.64282627198299e-05
"ENSG00000104964",5695.70092228863,0.446765426360999,0.089221862586941,5.00735372931332,5.51834576960384e-07,1.64518398977658e-05
"ENSG00000165633",2313.2210214077,0.617537394017221,0.1233908233921,5.00472706997723,5.59412345019204e-07,1.66449901086755e-05
"ENSG00000144724",3408.0745976034,0.905408075737833,0.1809252715909,5.00432066662917,5.60593721954108e-07,1.66474351352843e-05
"ENSG00000211448",661.830448623151,1.46914323990111,0.293626920154195,5.0034351044162,5.63176306029796e-07,1.66913995201982e-05
"ENSG00000075240",568.647670737819,-1.00551439414444,0.201058770420879,-5.00109690335609,5.70050496912366e-07,1.68292685686896e-05
"ENSG00000166272",2587.2804339681,0.711965397767329,0.142360245775505,5.00115319335752,5.69884061010975e-07,1.68292685686896e-05
"ENSG00000131236",7167.07900434856,0.545312221534382,0.109082445777025,4.99908319482543,5.76035465396492e-07,1.6972873780992e-05
"ENSG00000197045",1873.54601772008,0.576603922855973,0.115351041055615,4.99868850405927,5.77215609794265e-07,1.69746221559886e-05
"ENSG00000150990",373.367493598381,0.639529671058799,0.128030452493908,4.99513716152202,5.87939656582861e-07,1.72564846878826e-05
"ENSG00000184575",3434.22990481484,-0.53134021294818,0.106395947138958,-4.99398921891477,5.91447007726087e-07,1.73258509323241e-05
"ENSG00000170624",2127.49523230179,-1.18381484193331,0.237551572519652,-4.9834014120676,6.24761527879494e-07,1.82664350187933e-05
"ENSG00000145901",2605.13238921682,0.638567920627521,0.128239237563886,4.97950496866765,6.37471164755377e-07,1.86021209830832e-05
"ENSG00000158301",367.961893864344,-0.919546465656748,0.184785560350995,-4.97628961868067,6.48146488948111e-07,1.88772664906137e-05
"ENSG00000198691",40.3621275403212,1.83092707225702,0.368108265097718,4.97388199575193,6.56252658716079e-07,1.90766727759213e-05
"ENSG00000108468",1468.14631849113,-0.47080859216198,0.0946682939533746,-4.97324471056656,6.58414619045842e-07,1.91028532671442e-05
"ENSG00000123610",319.899107608552,-2.42972700382079,0.488625332304094,-4.9725768256089,6.60687753176038e-07,1.91321530054514e-05
"ENSG00000101825",4737.75731695119,-1.33086169494248,0.26814114604086,-4.96328786011706,6.93097384671186e-07,2.00323662039029e-05
"ENSG00000114767",205.762638337664,0.96484521986251,0.194416185495835,4.96278238049877,6.94904285435929e-07,2.00463341008136e-05
"ENSG00000135678",858.384735747728,1.45434505217846,0.293120801009717,4.96158937601376,6.99186846300912e-07,2.01315300137401e-05
"ENSG00000126803",470.062830404187,2.55666907352583,0.515349234013064,4.96104176505097,7.01161125243091e-07,2.01500668724983e-05
"ENSG00000146411",1030.22429994008,-0.900330382056048,0.181520708803391,-4.95993205398518,7.05178404642395e-07,2.02271343528581e-05
"ENSG00000116649",1261.85035183926,0.795773750751662,0.160568606602004,4.9559734470644,7.19690450305085e-07,2.06043702644055e-05
"ENSG00000258947",525.238151708243,-1.43727645311759,0.290789736308711,-4.94266569158318,7.70615628326108e-07,2.20207050773564e-05
"ENSG00000123213",536.109436705438,0.732457193188274,0.148387422574381,4.93611372501008,7.96946470415671e-07,2.27302340761682e-05
"ENSG00000169855",1823.34915464204,-1.26926921201206,0.257377423746836,-4.93154836012561,8.15803646590346e-07,2.3224335014306e-05
"ENSG00000274047",504.6864889638,-0.600717864609912,0.121830098790485,-4.93078369445455,8.19003816826053e-07,2.32716938195696e-05
"ENSG00000162772",370.386762363785,1.7864587847649,0.362337817523441,4.93036801119809,8.20748544602495e-07,2.32775968314696e-05
"ENSG00000198960",615.840106456865,-0.630276480102506,0.128056856398236,-4.921848761791,8.5730456484369e-07,2.42689301580518e-05
"ENSG00000100154",2015.1953004522,-0.84795882620869,0.172316022175174,-4.92095172291447,8.61243749389765e-07,2.43306560023829e-05
"ENSG00000135070",738.321493036144,0.526106203076559,0.106918648133073,4.9206215404235,8.62698070206643e-07,2.43306560023829e-05
"ENSG00000175538",158.402125940673,-1.23148701921948,0.250416152909343,-4.91776191316745,8.75392899565444e-07,2.46427982600718e-05
"ENSG00000115963",17566.069247416,-0.750936901367101,0.152717811713406,-4.91715336241412,8.78117576297236e-07,2.46736376493908e-05
"ENSG00000113552",1601.94321317934,-0.625772807743612,0.127544437364508,-4.90631203268568,9.28048427038487e-07,2.60283211620331e-05
"ENSG00000101955",4382.94592682955,0.949757986147014,0.193654949915836,4.90438270005382,9.3721607303582e-07,2.62368529133595e-05
"ENSG00000134871",4509.49075225117,0.920979663509456,0.18780673876597,4.90386910267959,9.39671199790987e-07,2.62570485624253e-05
"ENSG00000086062",3238.14445797698,-0.581662162723534,0.11885558276957,-4.89385646992473,9.88789640830004e-07,2.7527976305828e-05
"ENSG00000168461",3786.76123221124,0.856424942040569,0.174989810725745,4.89414177024748,9.8735646520349e-07,2.7527976305828e-05
"ENSG00000064666",9555.09310167796,0.786205998861599,0.160705816942698,4.89220623010761,9.97118816844603e-07,2.77089256534156e-05
"ENSG00000136235",26550.4558211881,-0.399312450183487,0.081632712678005,-4.89157394240406,1.00032799384467e-06,2.77471931625961e-05
"ENSG00000173947",78.9745702975922,-1.27532751806209,0.260841396067596,-4.8892834392421,1.01203689505333e-06,2.80206558968605e-05
"ENSG00000206052",207.196957906122,-1.26497484803609,0.258990401912657,-4.88425377424873,1.0382128959566e-06,2.86929458198225e-05
"ENSG00000113140",31373.1573400551,-0.565096609107721,0.115714423965653,-4.88354510821796,1.04195299428244e-06,2.87149625034667e-05
"ENSG00000133069",146.588668067564,-1.07399120427694,0.21994375317076,-4.88302663200946,1.044697546346e-06,2.87149625034667e-05
"ENSG00000169504",17541.9034391418,0.790618744276523,0.161907943446542,4.88313746346588,1.04411027632766e-06,2.87149625034667e-05
"ENSG00000134046",1430.89137592792,0.573584838241151,0.117572045481535,4.87858177419594,1.06851362767153e-06,2.93163748026907e-05
"ENSG00000101608",5385.86083332554,0.88303484727285,0.181179553579716,4.87381070228948,1.09465886198553e-06,2.997940047879e-05
"ENSG00000100292",2424.338623894,-1.31392800479217,0.269676663563466,-4.87223472520804,1.10342960762195e-06,3.01107052386207e-05
"ENSG00000147100",1313.38399180987,-0.443583087457374,0.0910428007263061,-4.8722478210098,1.10335644801903e-06,3.01107052386207e-05
"ENSG00000162878",1601.7843157763,1.53136253378803,0.31435562276377,4.87143357044009,1.10791414211975e-06,3.01787044647546e-05
"ENSG00000225697",379.462680355667,0.856437603338858,0.175998752424975,4.86615723997215,1.13788999228272e-06,3.09395761815472e-05
"ENSG00000184304",781.432501456156,0.671999509587742,0.138346858754798,4.85735285669749,1.189654821166e-06,3.2289108004586e-05
"ENSG00000169218",600.480021303615,1.39095010407802,0.286455028038928,4.85573639115524,1.19940173615862e-06,3.24954191308091e-05
"ENSG00000105137",1424.02601953486,0.502091632764608,0.103437573510624,4.85405463144433,1.20962389034993e-06,3.27138461059815e-05
"ENSG00000163171",1533.26038771797,1.3468988649305,0.277512351370304,4.85347357794984,1.21317512054544e-06,3.2751403209734e-05
"ENSG00000196639",679.471014531725,-0.666288006170534,0.137642902125709,-4.84070007156645,1.29382521645867e-06,3.48665176214708e-05
"ENSG00000164933",532.536858648778,0.793566173909222,0.16423852852543,4.83179057334499,1.35310550033535e-06,3.63992589743852e-05
"ENSG00000162407",26271.8317891605,-1.01028716360163,0.209135039647916,-4.8307885914406,1.359933423613e-06,3.65180703911683e-05
"ENSG00000066697",811.920497556838,-0.729876653147561,0.151130112551512,-4.8294588075476,1.36904631290393e-06,3.66977104582831e-05
"ENSG00000130224",373.449971746483,0.768169105775921,0.159432907165402,4.81813396891141,1.44907065213782e-06,3.87741608244299e-05
"ENSG00000129467",115.740160721441,-1.2610400539779,0.261812906656299,-4.81656947353388,1.46047330455636e-06,3.90103495546844e-05
"ENSG00000178425",521.393856850533,-0.735784830070749,0.152988519120556,-4.80941206765291,1.51374867041898e-06,4.03621894603792e-05
"ENSG00000074590",415.240238467516,1.17681399390172,0.244727517627362,4.80867049733908,1.51937408916204e-06,4.044098520274e-05
"ENSG00000169093",770.108553504925,0.499994365898017,0.104135651254182,4.80137551238427,1.57579457199673e-06,4.18691382331412e-05
"ENSG00000167797",317.038681401614,0.896350951998657,0.186820513077461,4.7979257589717,1.60317175074964e-06,4.25219547549971e-05
"ENSG00000113460",504.369796794206,0.934727807701465,0.195100808213161,4.79099915711375,1.65952823855857e-06,4.39046642804442e-05
"ENSG00000126860",49.0566441773305,-1.46164004595842,0.3050925232541,-4.7908091301899,1.6611008671307e-06,4.39046642804442e-05
"ENSG00000172985",807.707463234926,0.902774867570565,0.188561710321125,4.78768921873439,1.68712642100413e-06,4.45148600106403e-05
"ENSG00000168481",19.7490345633743,4.37297515981655,0.914345417989678,4.78262927092824,1.73017048067615e-06,4.55711859649396e-05
"ENSG00000099194",1441.84356435431,-1.98138756422371,0.414328314229868,-4.78216789964404,1.73414736672635e-06,4.55966351893587e-05
